market,symbol,stock_name,industry_code,industry_name,industry_level,source,is_primary
CN,002584,西陇科学,801080,电子,1,sw_2021_swsresearch,true
CN,002587,奥拓电子,801080,电子,1,sw_2021_swsresearch,true
CN,002600,领益智造,801080,电子,1,sw_2021_swsresearch,true
CN,002635,安洁科技,801080,电子,1,sw_2021_swsresearch,true
CN,002636,金安国纪,801080,电子,1,sw_2021_swsresearch,true
CN,002643,万润股份,801080,电子,1,sw_2021_swsresearch,true
CN,002654,万润科技,801080,电子,1,sw_2021_swsresearch,true
CN,002655,共达电声,801080,电子,1,sw_2021_swsresearch,true
CN,002660,茂硕电源,801080,电子,1,sw_2021_swsresearch,true
CN,002681,奋达科技,801080,电子,1,sw_2021_swsresearch,true
CN,002729,好利科技,801080,电子,1,sw_2021_swsresearch,true
CN,002741,光华科技,801080,电子,1,sw_2021_swsresearch,true
CN,002745,木林森,801080,电子,1,sw_2021_swsresearch,true
CN,002808,*ST恒久,801080,电子,1,sw_2021_swsresearch,true
CN,002815,崇达技术,801080,电子,1,sw_2021_swsresearch,true
CN,002845,同兴达,801080,电子,1,sw_2021_swsresearch,true
CN,002855,捷荣技术,801080,电子,1,sw_2021_swsresearch,true
CN,002859,洁美科技,801080,电子,1,sw_2021_swsresearch,true
CN,002861,瀛通通讯,801080,电子,1,sw_2021_swsresearch,true
CN,002866,传艺科技,801080,电子,1,sw_2021_swsresearch,true
CN,002876,三利谱,801080,电子,1,sw_2021_swsresearch,true
CN,002888,惠威科技,801080,电子,1,sw_2021_swsresearch,true
CN,002913,奥士康,801080,电子,1,sw_2021_swsresearch,true
CN,002916,深南电路,801080,电子,1,sw_2021_swsresearch,true
CN,002922,伊戈尔,801080,电子,1,sw_2021_swsresearch,true
CN,002925,盈趣科技,801080,电子,1,sw_2021_swsresearch,true
CN,002938,鹏鼎控股,801080,电子,1,sw_2021_swsresearch,true
CN,002947,恒铭达,801080,电子,1,sw_2021_swsresearch,true
CN,002952,亚世光电,801080,电子,1,sw_2021_swsresearch,true
CN,002955,鸿合科技,801080,电子,1,sw_2021_swsresearch,true
CN,002962,五方光电,801080,电子,1,sw_2021_swsresearch,true
CN,002981,朝阳科技,801080,电子,1,sw_2021_swsresearch,true
CN,002983,芯瑞达,801080,电子,1,sw_2021_swsresearch,true
CN,002993,奥海科技,801080,电子,1,sw_2021_swsresearch,true
CN,003015,日久光电,801080,电子,1,sw_2021_swsresearch,true
CN,003019,宸展光电,801080,电子,1,sw_2021_swsresearch,true
CN,003026,中晶科技,801080,电子,1,sw_2021_swsresearch,true
CN,003043,华亚智能,801080,电子,1,sw_2021_swsresearch,true
CN,300032,金龙机电,801080,电子,1,sw_2021_swsresearch,true
CN,300046,台基股份,801080,电子,1,sw_2021_swsresearch,true
CN,300054,鼎龙股份,801080,电子,1,sw_2021_swsresearch,true
CN,300076,*ST宁视,801080,电子,1,sw_2021_swsresearch,true
CN,300077,国民技术,801080,电子,1,sw_2021_swsresearch,true
CN,300088,长信科技,801080,电子,1,sw_2021_swsresearch,true
CN,300102,乾照光电,801080,电子,1,sw_2021_swsresearch,true
CN,300115,长盈精密,801080,电子,1,sw_2021_swsresearch,true
CN,300120,经纬辉开,801080,电子,1,sw_2021_swsresearch,true
CN,300136,信维通信,801080,电子,1,sw_2021_swsresearch,true
CN,300162,雷曼光电,801080,电子,1,sw_2021_swsresearch,true
CN,300184,力源信息,801080,电子,1,sw_2021_swsresearch,true
CN,300219,鸿利智汇,801080,电子,1,sw_2021_swsresearch,true
CN,300223,北京君正,801080,电子,1,sw_2021_swsresearch,true
CN,300232,洲明科技,801080,电子,1,sw_2021_swsresearch,true
CN,300236,上海新阳,801080,电子,1,sw_2021_swsresearch,true
CN,300241,瑞丰光电,801080,电子,1,sw_2021_swsresearch,true
CN,300256,星星科技,801080,电子,1,sw_2021_swsresearch,true
CN,300296,利亚德,801080,电子,1,sw_2021_swsresearch,true
CN,300301,ST长方,801080,电子,1,sw_2021_swsresearch,true
CN,300303,聚飞光电,801080,电子,1,sw_2021_swsresearch,true
CN,300319,麦捷科技,801080,电子,1,sw_2021_swsresearch,true
CN,300322,硕贝德,801080,电子,1,sw_2021_swsresearch,true
CN,300323,华灿光电,801080,电子,1,sw_2021_swsresearch,true
CN,300327,中颖电子,801080,电子,1,sw_2021_swsresearch,true
CN,300346,南大光电,801080,电子,1,sw_2021_swsresearch,true
CN,300373,扬杰科技,801080,电子,1,sw_2021_swsresearch,true
CN,300389,艾比森,801080,电子,1,sw_2021_swsresearch,true
CN,300398,飞凯材料,801080,电子,1,sw_2021_swsresearch,true
CN,300408,三环集团,801080,电子,1,sw_2021_swsresearch,true
CN,300429,强力新材,801080,电子,1,sw_2021_swsresearch,true
CN,300433,蓝思科技,801080,电子,1,sw_2021_swsresearch,true
CN,300456,赛微电子,801080,电子,1,sw_2021_swsresearch,true
CN,300458,全志科技,801080,电子,1,sw_2021_swsresearch,true
CN,300460,ST惠伦,801080,电子,1,sw_2021_swsresearch,true
CN,300476,胜宏科技,801080,电子,1,sw_2021_swsresearch,true
CN,300481,濮阳惠成,801080,电子,1,sw_2021_swsresearch,true
CN,300493,润欣科技,801080,电子,1,sw_2021_swsresearch,true
CN,300516,久之洋,801080,电子,1,sw_2021_swsresearch,true
CN,300537,广信材料,801080,电子,1,sw_2021_swsresearch,true
CN,300545,联得装备,801080,电子,1,sw_2021_swsresearch,true
CN,300566,激智科技,801080,电子,1,sw_2021_swsresearch,true
CN,300576,容大感光,801080,电子,1,sw_2021_swsresearch,true
CN,300582,英飞特,801080,电子,1,sw_2021_swsresearch,true
CN,300602,飞荣达,801080,电子,1,sw_2021_swsresearch,true
CN,300604,长川科技,801080,电子,1,sw_2021_swsresearch,true
CN,300613,富瀚微,801080,电子,1,sw_2021_swsresearch,true
CN,300623,捷捷微电,801080,电子,1,sw_2021_swsresearch,true
CN,300632,光莆股份,801080,电子,1,sw_2021_swsresearch,true
CN,300647,超频三,801080,电子,1,sw_2021_swsresearch,true
CN,300655,晶瑞电材,801080,电子,1,sw_2021_swsresearch,true
CN,300656,民德电子,801080,电子,1,sw_2021_swsresearch,true
CN,300657,弘信电子,801080,电子,1,sw_2021_swsresearch,true
CN,300661,圣邦股份,801080,电子,1,sw_2021_swsresearch,true
CN,300666,江丰电子,801080,电子,1,sw_2021_swsresearch,true
CN,300671,富满微,801080,电子,1,sw_2021_swsresearch,true
CN,300672,国科微,801080,电子,1,sw_2021_swsresearch,true
CN,300679,电连技术,801080,电子,1,sw_2021_swsresearch,true
CN,300686,智动力,801080,电子,1,sw_2021_swsresearch,true
CN,300701,森霸传感,801080,电子,1,sw_2021_swsresearch,true
CN,300706,阿石创,801080,电子,1,sw_2021_swsresearch,true
CN,300708,聚灿光电,801080,电子,1,sw_2021_swsresearch,true
CN,300709,精研科技,801080,电子,1,sw_2021_swsresearch,true
CN,300735,光弘科技,801080,电子,1,sw_2021_swsresearch,true
CN,300736,百邦科技,801080,电子,1,sw_2021_swsresearch,true
CN,300739,明阳电路,801080,电子,1,sw_2021_swsresearch,true
CN,300752,隆利科技,801080,电子,1,sw_2021_swsresearch,true
CN,300782,卓胜微,801080,电子,1,sw_2021_swsresearch,true
CN,300787,海能实业,801080,电子,1,sw_2021_swsresearch,true
CN,300793,佳禾智能,801080,电子,1,sw_2021_swsresearch,true
CN,300808,久量股份,801080,电子,1,sw_2021_swsresearch,true
CN,300814,中富电路,801080,电子,1,sw_2021_swsresearch,true
CN,300822,贝仕达克,801080,电子,1,sw_2021_swsresearch,true
CN,300831,派瑞股份,801080,电子,1,sw_2021_swsresearch,true
CN,300843,胜蓝股份,801080,电子,1,sw_2021_swsresearch,true
CN,300852,四会富仕,801080,电子,1,sw_2021_swsresearch,true
CN,300857,协创数据,801080,电子,1,sw_2021_swsresearch,true
CN,300866,安克创新,801080,电子,1,sw_2021_swsresearch,true
CN,300889,爱克股份,801080,电子,1,sw_2021_swsresearch,true
CN,300903,科翔股份,801080,电子,1,sw_2021_swsresearch,true
CN,300909,汇创达,801080,电子,1,sw_2021_swsresearch,true
CN,300916,朗特智能,801080,电子,1,sw_2021_swsresearch,true
CN,300936,中英科技,801080,电子,1,sw_2021_swsresearch,true
CN,300939,秋田微,801080,电子,1,sw_2021_swsresearch,true
CN,300940,南极光,801080,电子,1,sw_2021_swsresearch,true
CN,300951,博硕科技,801080,电子,1,sw_2021_swsresearch,true
CN,300956,英力股份,801080,电子,1,sw_2021_swsresearch,true
CN,300964,本川智能,801080,电子,1,sw_2021_swsresearch,true
CN,300968,格林精密,801080,电子,1,sw_2021_swsresearch,true
CN,300976,达瑞电子,801080,电子,1,sw_2021_swsresearch,true
CN,300991,创益通,801080,电子,1,sw_2021_swsresearch,true
CN,301031,中熔电气,801080,电子,1,sw_2021_swsresearch,true
CN,301041,金百泽,801080,电子,1,sw_2021_swsresearch,true
CN,301051,信濠光电,801080,电子,1,sw_2021_swsresearch,true
CN,301067,显盈科技,801080,电子,1,sw_2021_swsresearch,true
CN,301086,鸿富瀚,801080,电子,1,sw_2021_swsresearch,true
CN,301180,万祥科技,801080,电子,1,sw_2021_swsresearch,true
CN,600071,凤凰光学,801080,电子,1,sw_2021_swsresearch,true
CN,600130,波导股份,801080,电子,1,sw_2021_swsresearch,true
CN,600171,上海贝岭,801080,电子,1,sw_2021_swsresearch,true
CN,600183,生益科技,801080,电子,1,sw_2021_swsresearch,true
CN,600203,福日电子,801080,电子,1,sw_2021_swsresearch,true
CN,600206,有研新材,801080,电子,1,sw_2021_swsresearch,true
CN,600237,铜峰电子,801080,电子,1,sw_2021_swsresearch,true
CN,600353,旭光电子,801080,电子,1,sw_2021_swsresearch,true
CN,600360,华微电子,801080,电子,1,sw_2021_swsresearch,true
CN,600460,士兰微,801080,电子,1,sw_2021_swsresearch,true
CN,600552,凯盛科技,801080,电子,1,sw_2021_swsresearch,true
CN,600563,法拉电子,801080,电子,1,sw_2021_swsresearch,true
CN,600584,长电科技,801080,电子,1,sw_2021_swsresearch,true
CN,600601,方正科技,801080,电子,1,sw_2021_swsresearch,true
CN,600666,奥瑞德,801080,电子,1,sw_2021_swsresearch,true
CN,600703,三安光电,801080,电子,1,sw_2021_swsresearch,true
CN,600707,彩虹股份,801080,电子,1,sw_2021_swsresearch,true
CN,601138,工业富联,801080,电子,1,sw_2021_swsresearch,true
CN,601231,环旭电子,801080,电子,1,sw_2021_swsresearch,true
CN,603002,宏昌电子,801080,电子,1,sw_2021_swsresearch,true
CN,603005,晶方科技,801080,电子,1,sw_2021_swsresearch,true
CN,603068,博通集成,801080,电子,1,sw_2021_swsresearch,true
CN,603078,江化微,801080,电子,1,sw_2021_swsresearch,true
CN,603160,汇顶科技,801080,电子,1,sw_2021_swsresearch,true
CN,603186,华正新材,801080,电子,1,sw_2021_swsresearch,true
CN,603228,景旺电子,801080,电子,1,sw_2021_swsresearch,true
CN,603290,斯达半导,801080,电子,1,sw_2021_swsresearch,true
CN,603297,永新光学,801080,电子,1,sw_2021_swsresearch,true
CN,603327,福蓉科技,801080,电子,1,sw_2021_swsresearch,true
CN,603328,依顿电子,801080,电子,1,sw_2021_swsresearch,true
CN,603380,易德龙,801080,电子,1,sw_2021_swsresearch,true
CN,603386,骏亚科技,801080,电子,1,sw_2021_swsresearch,true
CN,603501,豪威集团,801080,电子,1,sw_2021_swsresearch,true
CN,603595,ST东尼,801080,电子,1,sw_2021_swsresearch,true
CN,603626,科森科技,801080,电子,1,sw_2021_swsresearch,true
CN,603629,利通电子,801080,电子,1,sw_2021_swsresearch,true
CN,603633,徕木股份,801080,电子,1,sw_2021_swsresearch,true
CN,603679,华体科技,801080,电子,1,sw_2021_swsresearch,true
CN,603685,晨丰科技,801080,电子,1,sw_2021_swsresearch,true
CN,603690,至纯科技,801080,电子,1,sw_2021_swsresearch,true
CN,603703,盛洋科技,801080,电子,1,sw_2021_swsresearch,true
CN,603738,泰晶科技,801080,电子,1,sw_2021_swsresearch,true
CN,603773,沃格光电,801080,电子,1,sw_2021_swsresearch,true
CN,603890,春秋电子,801080,电子,1,sw_2021_swsresearch,true
CN,603893,瑞芯微,801080,电子,1,sw_2021_swsresearch,true
CN,603920,世运电路,801080,电子,1,sw_2021_swsresearch,true
CN,603931,格林达,801080,电子,1,sw_2021_swsresearch,true
CN,603933,睿能科技,801080,电子,1,sw_2021_swsresearch,true
CN,603936,博敏电子,801080,电子,1,sw_2021_swsresearch,true
CN,603986,兆易创新,801080,电子,1,sw_2021_swsresearch,true
CN,603989,艾华集团,801080,电子,1,sw_2021_swsresearch,true
CN,605058,澳弘电子,801080,电子,1,sw_2021_swsresearch,true
CN,605111,新洁能,801080,电子,1,sw_2021_swsresearch,true
CN,605218,伟时电子,801080,电子,1,sw_2021_swsresearch,true
CN,605258,协和电子,801080,电子,1,sw_2021_swsresearch,true
CN,605277,新亚电子,801080,电子,1,sw_2021_swsresearch,true
CN,605358,立昂微,801080,电子,1,sw_2021_swsresearch,true
CN,605588,冠石科技,801080,电子,1,sw_2021_swsresearch,true
CN,688007,光峰科技,801080,电子,1,sw_2021_swsresearch,true
CN,688008,澜起科技,801080,电子,1,sw_2021_swsresearch,true
CN,688010,福光股份,801080,电子,1,sw_2021_swsresearch,true
CN,688012,中微公司,801080,电子,1,sw_2021_swsresearch,true
CN,688018,乐鑫科技,801080,电子,1,sw_2021_swsresearch,true
CN,688019,安集科技,801080,电子,1,sw_2021_swsresearch,true
CN,688020,方邦股份,801080,电子,1,sw_2021_swsresearch,true
CN,688036,传音控股,801080,电子,1,sw_2021_swsresearch,true
CN,688037,芯源微,801080,电子,1,sw_2021_swsresearch,true
CN,688049,炬芯科技,801080,电子,1,sw_2021_swsresearch,true
CN,688055,龙腾光电,801080,电子,1,sw_2021_swsresearch,true
CN,688079,美迪凯,801080,电子,1,sw_2021_swsresearch,true
CN,688082,盛美上海,801080,电子,1,sw_2021_swsresearch,true
CN,688093,世华科技,801080,电子,1,sw_2021_swsresearch,true
CN,688099,晶晨股份,801080,电子,1,sw_2021_swsresearch,true
CN,688103,国力电子,801080,电子,1,sw_2021_swsresearch,true
CN,688106,金宏气体,801080,电子,1,sw_2021_swsresearch,true
CN,688107,安路科技,801080,电子,1,sw_2021_swsresearch,true
CN,688110,东芯股份,801080,电子,1,sw_2021_swsresearch,true
CN,688123,聚辰股份,801080,电子,1,sw_2021_swsresearch,true
CN,688126,沪硅产业,801080,电子,1,sw_2021_swsresearch,true
CN,688127,蓝特光学,801080,电子,1,sw_2021_swsresearch,true
CN,688135,利扬芯片,801080,电子,1,sw_2021_swsresearch,true
CN,688138,清溢光电,801080,电子,1,sw_2021_swsresearch,true
CN,688181,八亿时空,801080,电子,1,sw_2021_swsresearch,true
CN,688183,生益电子,801080,电子,1,sw_2021_swsresearch,true
CN,688195,腾景科技,801080,电子,1,sw_2021_swsresearch,true
CN,688200,华峰测控,801080,电子,1,sw_2021_swsresearch,true
CN,688216,气派科技,801080,电子,1,sw_2021_swsresearch,true
CN,688230,芯导科技,801080,电子,1,sw_2021_swsresearch,true
CN,688233,神工股份,801080,电子,1,sw_2021_swsresearch,true
CN,688256,寒武纪,801080,电子,1,sw_2021_swsresearch,true
CN,688260,昀冢科技,801080,电子,1,sw_2021_swsresearch,true
CN,688268,华特气体,801080,电子,1,sw_2021_swsresearch,true
CN,688286,敏芯股份,801080,电子,1,sw_2021_swsresearch,true
CN,688299,长阳科技,801080,电子,1,sw_2021_swsresearch,true
CN,688359,三孚新科,801080,电子,1,sw_2021_swsresearch,true
CN,688368,晶丰明源,801080,电子,1,sw_2021_swsresearch,true
CN,688385,复旦微电,801080,电子,1,sw_2021_swsresearch,true
CN,688396,华润微,801080,电子,1,sw_2021_swsresearch,true
CN,688508,芯朋微,801080,电子,1,sw_2021_swsresearch,true
CN,688519,南亚新材,801080,电子,1,sw_2021_swsresearch,true
CN,688521,芯原股份,801080,电子,1,sw_2021_swsresearch,true
CN,688536,思瑞浦,801080,电子,1,sw_2021_swsresearch,true
CN,688538,和辉光电,801080,电子,1,sw_2021_swsresearch,true
CN,688550,瑞联新材,801080,电子,1,sw_2021_swsresearch,true
CN,688589,力合微,801080,电子,1,sw_2021_swsresearch,true
CN,688601,力芯微,801080,电子,1,sw_2021_swsresearch,true
CN,688608,恒玄科技,801080,电子,1,sw_2021_swsresearch,true
CN,688655,迅捷兴,801080,电子,1,sw_2021_swsresearch,true
CN,688662,富信科技,801080,电子,1,sw_2021_swsresearch,true
CN,688678,福立旺,801080,电子,1,sw_2021_swsresearch,true
CN,688689,银河微电,801080,电子,1,sw_2021_swsresearch,true
CN,688699,明微电子,801080,电子,1,sw_2021_swsresearch,true
CN,688711,宏微科技,801080,电子,1,sw_2021_swsresearch,true
CN,688728,格科微,801080,电子,1,sw_2021_swsresearch,true
CN,688766,普冉股份,801080,电子,1,sw_2021_swsresearch,true
CN,688798,艾为电子,801080,电子,1,sw_2021_swsresearch,true
CN,688800,瑞可达,801080,电子,1,sw_2021_swsresearch,true
CN,688981,中芯国际,801080,电子,1,sw_2021_swsresearch,true
CN,688210,统联精密,801080,电子,1,sw_2021_swsresearch,true
CN,301189,奥尼电子,801080,电子,1,sw_2021_swsresearch,true
CN,688262,国芯科技,801080,电子,1,sw_2021_swsresearch,true
CN,688234,天岳先进,801080,电子,1,sw_2021_swsresearch,true
CN,688259,创耀科技,801080,电子,1,sw_2021_swsresearch,true
CN,688220,翱捷科技,801080,电子,1,sw_2021_swsresearch,true
CN,688173,希荻微,801080,电子,1,sw_2021_swsresearch,true
CN,301123,奕东电子,801080,电子,1,sw_2021_swsresearch,true
CN,688270,ST臻镭,801080,电子,1,sw_2021_swsresearch,true
CN,301106,骏成科技,801080,电子,1,sw_2021_swsresearch,true
CN,688261,东微半导,801080,电子,1,sw_2021_swsresearch,true
CN,001308,康冠科技,801080,电子,1,sw_2021_swsresearch,true
CN,688150,莱特光电,801080,电子,1,sw_2021_swsresearch,true
CN,688048,长光华芯,801080,电子,1,sw_2021_swsresearch,true
CN,688153,唯捷创芯,801080,电子,1,sw_2021_swsresearch,true
CN,688209,英集芯,801080,电子,1,sw_2021_swsresearch,true
CN,688072,拓荆科技,801080,电子,1,sw_2021_swsresearch,true
CN,688279,峰岹科技,801080,电子,1,sw_2021_swsresearch,true
CN,688052,纳芯微,801080,电子,1,sw_2021_swsresearch,true
CN,688325,赛微微电,801080,电子,1,sw_2021_swsresearch,true
CN,688167,炬光科技,801080,电子,1,sw_2021_swsresearch,true
CN,688213,思特威-W,801080,电子,1,sw_2021_swsresearch,true
CN,300475,香农芯创,801080,电子,1,sw_2021_swsresearch,true
CN,301183,东田微,801080,电子,1,sw_2021_swsresearch,true
CN,688045,必易微,801080,电子,1,sw_2021_swsresearch,true
CN,688120,华海清科,801080,电子,1,sw_2021_swsresearch,true
CN,688047,龙芯中科,801080,电子,1,sw_2021_swsresearch,true
CN,688322,奥比中光,801080,电子,1,sw_2021_swsresearch,true
CN,688332,中科蓝讯,801080,电子,1,sw_2021_swsresearch,true
CN,688130,晶华微,801080,电子,1,sw_2021_swsresearch,true
CN,000509,华塑控股,801080,电子,1,sw_2021_swsresearch,true
CN,000670,盈方微,801080,电子,1,sw_2021_swsresearch,true
CN,002137,实益达,801080,电子,1,sw_2021_swsresearch,true
CN,002426,胜利精密,801080,电子,1,sw_2021_swsresearch,true
CN,002782,可立克,801080,电子,1,sw_2021_swsresearch,true
CN,002841,视源股份,801080,电子,1,sw_2021_swsresearch,true
CN,002885,京泉华,801080,电子,1,sw_2021_swsresearch,true
CN,002992,宝明科技,801080,电子,1,sw_2021_swsresearch,true
CN,300131,英唐智控,801080,电子,1,sw_2021_swsresearch,true
CN,300269,联建光电,801080,电子,1,sw_2021_swsresearch,true
CN,300285,国瓷材料,801080,电子,1,sw_2021_swsresearch,true
CN,300331,苏大维格,801080,电子,1,sw_2021_swsresearch,true
CN,300650,太龙股份,801080,电子,1,sw_2021_swsresearch,true
CN,300684,中石科技,801080,电子,1,sw_2021_swsresearch,true
CN,300812,易天股份,801080,电子,1,sw_2021_swsresearch,true
CN,300975,商络电子,801080,电子,1,sw_2021_swsresearch,true
CN,301045,天禄科技,801080,电子,1,sw_2021_swsresearch,true
CN,301099,雅创电子,801080,电子,1,sw_2021_swsresearch,true
CN,600363,联创光电,801080,电子,1,sw_2021_swsresearch,true
CN,600745,*ST闻泰,801080,电子,1,sw_2021_swsresearch,true
CN,600877,电科芯片,801080,电子,1,sw_2021_swsresearch,true
CN,688595,芯海科技,801080,电子,1,sw_2021_swsresearch,true
CN,688371,菲沃泰,801080,电子,1,sw_2021_swsresearch,true
CN,301308,江波龙,801080,电子,1,sw_2021_swsresearch,true
CN,688380,中微半导,801080,电子,1,sw_2021_swsresearch,true
CN,688661,和林微纳,801080,电子,1,sw_2021_swsresearch,true
CN,301132,满坤科技,801080,电子,1,sw_2021_swsresearch,true
CN,688041,海光信息,801080,电子,1,sw_2021_swsresearch,true
CN,688401,路维光电,801080,电子,1,sw_2021_swsresearch,true
CN,301321,翰博高新,801080,电子,1,sw_2021_swsresearch,true
CN,688403,汇成股份,801080,电子,1,sw_2021_swsresearch,true
CN,688381,帝奥微,801080,电子,1,sw_2021_swsresearch,true
CN,301282,金禄电子,801080,电子,1,sw_2021_swsresearch,true
CN,688416,恒烁股份,801080,电子,1,sw_2021_swsresearch,true
CN,301328,维峰电子,801080,电子,1,sw_2021_swsresearch,true
CN,688391,钜泉科技,801080,电子,1,sw_2021_swsresearch,true
CN,688035,德邦科技,801080,电子,1,sw_2021_swsresearch,true
CN,301326,捷邦科技,801080,电子,1,sw_2021_swsresearch,true
CN,301369,联动科技,801080,电子,1,sw_2021_swsresearch,true
CN,301366,一博科技,801080,电子,1,sw_2021_swsresearch,true
CN,688252,天德钰,801080,电子,1,sw_2021_swsresearch,true
CN,301176,逸豪新材,801080,电子,1,sw_2021_swsresearch,true
CN,301285,鸿日达,801080,电子,1,sw_2021_swsresearch,true
CN,301319,唯特偶,801080,电子,1,sw_2021_swsresearch,true
CN,688409,富创精密,801080,电子,1,sw_2021_swsresearch,true
CN,603052,可川科技,801080,电子,1,sw_2021_swsresearch,true
CN,688061,灿瑞科技,801080,电子,1,sw_2021_swsresearch,true
CN,688372,伟测科技,801080,电子,1,sw_2021_swsresearch,true
CN,001298,好上好,801080,电子,1,sw_2021_swsresearch,true
CN,301389,隆扬电子,801080,电子,1,sw_2021_swsresearch,true
CN,301379,天山电子,801080,电子,1,sw_2021_swsresearch,true
CN,688419,耐科装备,801080,电子,1,sw_2021_swsresearch,true
CN,301359,东南电子,801080,电子,1,sw_2021_swsresearch,true
CN,688432,有研硅,801080,电子,1,sw_2021_swsresearch,true
CN,688362,甬矽电子,801080,电子,1,sw_2021_swsresearch,true
CN,688172,燕东微,801080,电子,1,sw_2021_swsresearch,true
CN,688498,源杰科技,801080,电子,1,sw_2021_swsresearch,true
CN,688141,杰华特,801080,电子,1,sw_2021_swsresearch,true
CN,301297,富乐德,801080,电子,1,sw_2021_swsresearch,true
CN,688525,佰维存储,801080,电子,1,sw_2021_swsresearch,true
CN,688515,裕太微-U,801080,电子,1,sw_2021_swsresearch,true
CN,001314,亿道信息,801080,电子,1,sw_2021_swsresearch,true
CN,688486,龙迅股份,801080,电子,1,sw_2021_swsresearch,true
CN,603061,金海通,801080,电子,1,sw_2021_swsresearch,true
CN,688502,茂莱光学,801080,电子,1,sw_2021_swsresearch,true
CN,688535,华海诚科,801080,电子,1,sw_2021_swsresearch,true
CN,688484,南芯科技,801080,电子,1,sw_2021_swsresearch,true
CN,001287,中电港,801080,电子,1,sw_2021_swsresearch,true
CN,301387,光大同创,801080,电子,1,sw_2021_swsresearch,true
CN,688539,高华科技,801080,电子,1,sw_2021_swsresearch,true
CN,688352,颀中科技,801080,电子,1,sw_2021_swsresearch,true
CN,688146,中船特气,801080,电子,1,sw_2021_swsresearch,true
CN,688478,晶升股份,801080,电子,1,sw_2021_swsresearch,true
CN,688249,晶合集成,801080,电子,1,sw_2021_swsresearch,true
CN,688469,芯联集成,801080,电子,1,sw_2021_swsresearch,true
CN,688512,慧智微-U,801080,电子,1,sw_2021_swsresearch,true
CN,688361,中科飞测,801080,电子,1,sw_2021_swsresearch,true
CN,688458,美芯晟,801080,电子,1,sw_2021_swsresearch,true
CN,001373,翔腾新材,801080,电子,1,sw_2021_swsresearch,true
CN,688593,新相微,801080,电子,1,sw_2021_swsresearch,true
CN,301383,天键股份,801080,电子,1,sw_2021_swsresearch,true
CN,688620,安凯微,801080,电子,1,sw_2021_swsresearch,true
CN,688582,芯动联科,801080,电子,1,sw_2021_swsresearch,true
CN,002213,大为股份,801080,电子,1,sw_2021_swsresearch,true
CN,301486,致尚科技,801080,电子,1,sw_2021_swsresearch,true
CN,688603,天承科技,801080,电子,1,sw_2021_swsresearch,true
CN,301329,信音电子,801080,电子,1,sw_2021_swsresearch,true
CN,688347,华虹公司,801080,电子,1,sw_2021_swsresearch,true
CN,603296,华勤技术,801080,电子,1,sw_2021_swsresearch,true
CN,301348,蓝箭电子,801080,电子,1,sw_2021_swsresearch,true
CN,688548,广钢气体,801080,电子,1,sw_2021_swsresearch,true
CN,688693,锴威特,801080,电子,1,sw_2021_swsresearch,true
CN,301421,波长光电,801080,电子,1,sw_2021_swsresearch,true
CN,688591,泰凌微,801080,电子,1,sw_2021_swsresearch,true
CN,301251,威尔高,801080,电子,1,sw_2021_swsresearch,true
CN,688549,中巨芯-U,801080,电子,1,sw_2021_swsresearch,true
CN,688702,盛科通信,801080,电子,1,sw_2021_swsresearch,true
CN,301489,思泉新材,801080,电子,1,sw_2021_swsresearch,true
CN,688653,康希通信,801080,电子,1,sw_2021_swsresearch,true
CN,688652,京仪装备,801080,电子,1,sw_2021_swsresearch,true
CN,688720,艾森股份,801080,电子,1,sw_2021_swsresearch,true
CN,301566,达利凯普,801080,电子,1,sw_2021_swsresearch,true
CN,301567,贝隆精密,801080,电子,1,sw_2021_swsresearch,true
CN,603375,盛景微,801080,电子,1,sw_2021_swsresearch,true
CN,688709,成都华微,801080,电子,1,sw_2021_swsresearch,true
CN,688584,上海合晶,801080,电子,1,sw_2021_swsresearch,true
CN,603341,龙旗科技,801080,电子,1,sw_2021_swsresearch,true
CN,301536,星宸科技,801080,电子,1,sw_2021_swsresearch,true
CN,001389,广合科技,801080,电子,1,sw_2021_swsresearch,true
CN,688691,灿芯股份,801080,电子,1,sw_2021_swsresearch,true
CN,688530,欧莱新材,801080,电子,1,sw_2021_swsresearch,true
CN,300489,光智科技,801080,电子,1,sw_2021_swsresearch,true
CN,300784,利安科技,801080,电子,1,sw_2021_swsresearch,true
CN,301606,绿联科技,801080,电子,1,sw_2021_swsresearch,true
CN,001309,德明利,801080,电子,1,sw_2021_swsresearch,true
CN,300053,航宇微,801080,电子,1,sw_2021_swsresearch,true
CN,300868,杰美特,801080,电子,1,sw_2021_swsresearch,true
CN,600330,天通股份,801080,电子,1,sw_2021_swsresearch,true
CN,688378,奥来德,801080,电子,1,sw_2021_swsresearch,true
CN,688496,*ST清越,801080,电子,1,sw_2021_swsresearch,true
CN,688683,莱尔科技,801080,电子,1,sw_2021_swsresearch,true
CN,688721,龙图光罩,801080,电子,1,sw_2021_swsresearch,true
CN,301611,珂玛科技,801080,电子,1,sw_2021_swsresearch,true
CN,301626,苏州天脉,801080,电子,1,sw_2021_swsresearch,true
CN,301628,强达电路,801080,电子,1,sw_2021_swsresearch,true
CN,688449,联芸科技,801080,电子,1,sw_2021_swsresearch,true
CN,688605,先锋精科,801080,电子,1,sw_2021_swsresearch,true
CN,301458,钧崴电子,801080,电子,1,sw_2021_swsresearch,true
CN,688545,兴福电子,801080,电子,1,sw_2021_swsresearch,true
